suite,name,summary,precondition,step_number,step,expectedresult
함께챌린지,일반 챌린지_042,인증하기,  카메라 접근 권한 허용하지 않은 상태,8,11. 디바이스 설정에서 카메라 권한 허용 후 앱 복귀,카메라 접근 가능하며 촬영한 사진 업로드 동작 확인
함께챌린지,일반 챌린지_043,인증하기,  카메라 접근 권한 허용하지 않은 상태,9,"1. [사진 첨부하기] 클릭
2. 사진 촬영 클릭
3. [허용] 클릭","1. 카메라 접근 권한 허용되며 카메라 실행된다.
2. 촬영한 사진 업로드 동작 확인"
함께챌린지,일반 챌린지_044,인증하기,  사진 접근 권한 허용하지 않은 상태,1,"1. [사진 첨부하기] 클릭
2. 사진 보관함 클릭","사진 접근 권한 허용 팝업이 노출된다.

 - 문구 : ‘Who's MVP’이(가) 사용자의 사진에 접근하려고 합니다.
   게시물 작성, 프로필 이미지 등록 및 업데이트를 위해 앨범 사용 권한이 필요합니다.
 - 버튼 : [사진 선택..]/[모든 사진에 대한 접근 허용]/[허용 안 함]"
함께챌린지,일반 챌린지_045,인증하기,  사진 접근 권한 허용하지 않은 상태,2,3. [허용 안 함] 버튼 클릭,팝업 닫히며 인증하기 페이지가 유지된다.
함께챌린지,일반 챌린지_046,인증하기,,3,"4. 사진 첨부하기 클릭
5. 사진 보관함 클릭","아래와 같이 팝업이 노출된다.
 
- 문구 : 사진 접근 권한을 허용해주세요.
   액세스를 허용하면 회원님의 라이브러리에  있는 사진을 공유할 수 있습니다.  나중에 시스템 설정에서  이 액세스를 변경할 수 있습니다.
 - 버튼 : [다음에 하기]/[설정하러 가기] "
함께챌린지,일반 챌린지_047,인증하기,  사진 접근 권한 허용하지 않은 상태,4,6. [다음에 하기] 클릭,"1. 팝업 닫히며 인증하기 페이지 유지된다.
2. 사진첩 접근 불가 확인"
함께챌린지,일반 챌린지_048,인증하기,  사진 접근 권한 허용하지 않은 상태,5,7. [사진 첨부하기] > 사진 보관함 클릭,사진 접근 권한 허용 안내 팝업 노출되며 사진첩 접근 불가 확인
함께챌린지,일반 챌린지_049,인증하기,  사진 접근 권한 허용하지 않은 상태,6,8. [설정하러 가기] 클릭,디바이스 설정 > Who's MVP 앱 권한 설정 페이지로 이동된다.
함께챌린지,일반 챌린지_050,인증하기,  사진 접근 권한 허용하지 않은 상태,7,9. 디바이스 설정에서 사진 접근 권한 허용하지 않고 앱 복귀,"1. 팝업 닫히며 인증하기 페이지 유지된다.
2. 사진첩 접근 불가 확인"
함께챌린지,일반 챌린지_051,인증하기,  사진 접근 권한 허용하지 않은 상태,8,10. 디바이스 설정에서 사진 접근 권한 허용 후 앱 복귀,사진첩 접근 가능하며 선택한 이미지 업로드 동작 확인
함께챌린지,일반 챌린지_052,인증하기,  사진 접근 권한 허용하지 않은 상태,9,"1. [사진 첨부하기] 클릭
2. 사진 보관함 클릭
3. [사진 선택..] 클릭",사진 선택 화면 노출되며 선택한 사진만 업로드 가능 확인
함께챌린지,일반 챌린지_053,인증하기,  사진 접근 권한 허용하지 않은 상태,10,"1. [사진 첨부하기] 클릭
2. 사진 보관함 클릭
3. [모든 사진에 대한 접근 허용] 클릭","1. 사진 접근 권한 허용되며 사진첩 노출된다.
2. 선택한 이미지 모두 업로드 가능 확인"
함께챌린지,일반 챌린지_054,인증하기,  카메라 접근 권한 허용 상태,1,"1. [사진 첨부하기] 클릭
2. 사진 촬영 클릭","새로 찍은 이미지 정상 업로드 확인

 - 등록한 이미지 썸네일, X 버튼 노출 확인"
함께챌린지,일반 챌린지_055,인증하기,  사진 접근 권한 허용 상태,2,"1. [사진 첨부하기] 클릭
2. 사진 보관함 클릭","사진첩에서 가져온 이미지 정상 업로드 확인

 - 등록한 이미지 썸네일 , X 버튼 노출 확인"
함께챌린지,일반 챌린지_056,인증하기,,1,"1. 이미지 3장 첨부된 상태
2. [사진 첨부하기] 클릭","안내 문구(모달 형태) 노출되며 추가 업로드 불가능 확인

 - 문구 : 사진은 최대 3장까지 첨부 가능합니다. 
 - 버튼 : [확인] "
함께챌린지,일반 챌린지_057,인증하기,,2,"1. 이미지 3장 첨부된 상태
2. [사진 첨부하기] 클릭
3. 안내 팝업 > [확인] 클릭",문구 사라지며 인증하기 페이지 유지된다.
함께챌린지,일반 챌린지_058,인증하기,,3,"1. 이미지 3장 첨부된 상태
2. 첨부이미지 X 버튼 클릭","업로드된 이미지가 삭제된다.

 - 삭제 후 인증 등록 시 삭제한 이미지 노출되지 않는지 확인"
함께챌린지,일반 챌린지_059,인증하기,,4,"1. 사진촬영/사진 첨부 복합으로 이미지 등록
2. X 버튼 클릭","업로드된 이미지가 삭제된다.

 - 삭제 후 인증 등록 시 삭제한 이미지 노출되지 않는지 확인"
함께챌린지,일반 챌린지_060,인증하기,,1,"1. 인증하기 페이지
2. 메세지 입력란 > 300자 초과 입력",300자 초과 입력 불가 확인
함께챌린지,일반 챌린지_061,인증하기,,2,"1. 인증하기 페이지
2. 메세지 입력란 > 이모지 입력",이모지 입력 가능한지 확인
함께챌린지,일반 챌린지_062,인증하기,,3,"1. 인증하기 페이지
2. 메세지 입력란 > 특수문자 입력",특수문자 입력 가능한지 확인
함께챌린지,일반 챌린지_063,인증하기,,4,"1. 사진 미첨부 상태
2. 메세지 미입력
3. [등록] 버튼 확인",[등록] 버튼 비활성화되며 등록 불가능한지 확인
함께챌린지,일반 챌린지_064,인증하기,,5,"1. 사진 미첨부 상태
2. 메세지 입력
3. [등록] 버튼 확인",[등록] 버튼 비활성화되며 등록 불가능한지 확인
함께챌린지,일반 챌린지_065,인증하기,,1,1. 10메가 초과 이미지 추가 시도,10메가 초과 안내 문구 노출되며 등록 불가능한지 확인
함께챌린지,일반 챌린지_066,인증하기,,2,"1. 사진 1개 이상 첨부 상태
2. 메세지 입력
3. [등록] 버튼 연속 클릭",중복되지 않고 1개만 등록되는지 확인
함께챌린지,일반 챌린지_067,인증하기,,3,"1. 사진 1개 이상 첨부 상태
2. 메세지 미입력
3. [등록] 버튼 확인",[등록] 버튼 활성화되며 등록 버튼 클릭 시 인증완료 페이지 이동 확인
함께챌린지,일반 챌린지_068,인증하기,,4,"1. 사진 1개 이상 첨부 상태
2. 메세지 입력
3. [등록] 버튼 확인",[등록] 버튼 활성화되며 등록 버튼 클릭 시 인증완료 페이지 이동 확인
함께챌린지,일반 챌린지_069,인증하기,,1,1. 인증완료 페이지 UI 확인,"아래와 같이 노출된다.

 - 타이틀 : 인증 참가 완료되었어요.
 - 문구 : 인증 성공 시 응모 패스를 드려요!
 - 챌린지 썸네일 이미지, 챌린지명
 - 안내 문구 : 
  인증 성공 여부 결과 확인 가능일 : 영업일 기준 1~2일이내
  확인 방법 : 마이 페이지 > 챌린지 인증내역 
 - 버튼 : [확인]"
함께챌린지,일반 챌린지_070,인증하기,,2,"1. 인증완료 페이지 진입 상태
2. [확인] 버튼 클릭","1. 함께챌린지 메인으로 이동된다.
2. 마이페이지 > 챌린지 인증내역 확인 시 인증한 챌린지 노출 확인"
함께챌린지,일반 챌린지_071,인증하기,,1,"1. 일반 챌린지 인증완료
2. 참여자수/프로그래스 확인",참여자수/프로그래스에 실시간 반영되는지 확인
함께챌린지,일반 챌린지_072,인증하기,,2,"1. 일반 챌린지 > A 계정으로 인증 완료
2. 다음날 A 계정으로 동일한 챌린지 인증 완료",참여자수/프로그래스에 실시간 반영되는지 확인(중복포함)
함께챌린지,일반 챌린지_073,인증하기,,1,"1. 일반 챌린지 인증완료
2. 프로필 명 변경
3. 챌린지 보드 확인",변경한 프로필 명으로 노출되는지 확인
함께챌린지,일반 챌린지_074,인증하기,,2,"1. 일반 챌린지 인증완료
2. 프로필 이미지 변경
3. 챌린지 보드 확인",변경한 프로필 이미지로 노출되는지 확인
함께챌린지,상시 챌린지_001,상세 페이지,,1,"1. 함께챌린지 페이지
2. 상시 챌린지 클릭","상세페이지로 이동되며 아래와 같이 노출된다.

 1.  챌린지정보 영역
 - (필수)썸네일이미지
 - (필수)챌린지 타이틀명
 - (선택)챌린지 서브타이틀명(짧은소개글) 
 - (선택)참여율바,참여자수,참여율,목표참여자수 (목표설정 안한 경우 참여자수만 노출) 
 - (선택)챌린지 타입 : 관리자관리 (해시태그)
 - (필수)챌린지조건: 참여기간, 인증가능횟수, 인증성공보상
 - (버튼)인증하기, 공유하기, 뒤로가기

 2. 챌린지 소개 TAB :이미지,텍스트 - 관리자 관리
 
 3. 유의사항 : 챌린지 공통 유의사항"
함께챌린지,상시 챌린지_002,뒤로가기,,2,"1. 상시 챌린지 상세페이지 진입
2. 뒤로가기 버튼 클릭",함께챌린지 목록으로 이동된다.
함께챌린지,상시 챌린지_003,뒤로가기,,3,"1. 상시 챌린지 상세페이지 진입
2. 디바이스 백버튼 버튼 클릭",함께챌린지 목록으로 이동된다.
함께챌린지,상시 챌린지_004,조건 확인,,4,"1. 상시 챌린지 상세페이지 진입
2. 챌린지 조건 확인","관리자에 등록된 조건과 동일하게 노출되는지 확인

 - 챌린지조건: 참여기간, 인증가능횟수, 인증성공보상"
함께챌린지,상시 챌린지_005,탭,,5,"1. 상시 챌린지 상세페이지 진입
2. 탭 확인",챌린지 소개 탭만 노출된다.
함께챌린지,상시 챌린지_006,챌린지 소개,,6,"1. 상시 챌린지 상세페이지 진입
2. 챌린지 소개 탭 확인","관리자에서 등록한 챌린지 소개 이미지, 텍스트 노출 확인"
함께챌린지,상시 챌린지_007,공유하기,,1,"1. 상시 챌린지 상세페이지 진입
2. 공유하기 버튼 클릭","1. OS 공유하기 팝업이 노출된다.
2. URL 복사, SNS 등 공유 동작 확인"
함께챌린지,상시 챌린지_008,인증하기,"1. 참여기간이 남은 챌린지
2. 응모가능횟수가 남은 경우",1,"1. 상시 챌린지 상세페이지 진입
2. [인증하기] 버튼 클릭","인증하기 페이지로 이동된다.

 - 타이틀 : 인증하기 , 뒤로가기 버튼
 - 사진 첨부하기 N/3
*사진은 10MB이내, 최대 3장까지 첨부 가능합니다.
*미션 내용이 맞지 않거나 게시글 정책을 위반한 경우 삭제됩니다. 
 - 버튼 : [등록]"
함께챌린지,상시 챌린지_009,인증하기,참여기간이 지난 챌린지,2,"1. 상시 챌린지 상세페이지 진입
2. 버튼 확인",버튼 비활성화되며 [챌린지 종료]로 문구 노출된다.
함께챌린지,상시 챌린지_010,인증하기,"1. 참여기간이 남은 챌린지
2. 응모가능횟수가 남지 않은 경우",3,"1. 상시 챌린지 상세페이지 진입
2. [인증하기] 버튼 클릭","안내 문구(모달 형태) 노출되며 추가 인증 불가 확인

 - 문구 : 인증 가능 횟수를 초과하였습니다.
 - 버튼 : [확인]"
함께챌린지,상시 챌린지_011,인증하기,"1. 참여기간이 남은 챌린지
2. 응모가능횟수가 남지 않은 경우",4,"1. 상시 챌린지 상세페이지 진입
2. [인증하기] 버튼 클릭
3. 안내 문구 > [확인] 클릭",문구 사라지며 상세페이지 유지된다.
함께챌린지,상시 챌린지_012,인증하기,,1,"1. 인증하기 페이지 진입
2. 뒤로가기 버튼 클릭","경고 팝업이 노출된다.

 - 문구 : 지금 나가면 처음부터 작성해야합니다.
작성중인 인증을 취소하시겠습니까?
 - 버튼  : [계속하기], [취소하기]"
함께챌린지,상시 챌린지_013,인증하기,,2,"1. 뒤로가기 버튼 클릭
2. 팝업 > [취소] 클릭",팝업 닫히며 인증하기 페이지 유지된다.
함께챌린지,상시 챌린지_014,인증하기,,3,"1. 뒤로가기 버튼 클릭
2. 팝업 > [확인] 클릭","인증하기 페이지에서 나가지며 챌린지 상세페이지로 이동된다.

 - 재진입 시 이전에 입력한 내용 유지되지 않는지 확인"
함께챌린지,상시 챌린지_015,인증하기,,4,"1. 인증하기 페이지 진입
2. 디바이스 내 백버튼 클릭","경고 팝업이 노출된다.

 - 문구 : 지금 나가면 처음부터 작성해야합니다.
작성중인 인증을 취소하시겠습니까?
 - 버튼  : [계속하기], [취소하기]"
함께챌린지,상시 챌린지_016,인증하기,,5,"1. 디바이스 내 백버튼 클릭
2. 팝업 > [취소] 클릭",팝업 닫히며 인증하기 페이지 유지된다.
함께챌린지,상시 챌린지_017,인증하기,,6,"1. 디바이스 내 백버튼 클릭
2. 팝업 > [확인] 클릭","인증하기 페이지에서 나가지며 챌린지 상세페이지로 이동된다.

 - 재진입 시 이전에 입력한 내용 유지되지 않는지 확인"
함께챌린지,상시 챌린지_018,인증하기,,1,1. [사진 첨부하기] 버튼 클릭,"OS 업로드 팝업 노출 확인

 - 사진 보관함 / 사진 촬영/ X 버튼"
함께챌린지,상시 챌린지_019,인증하기,,2,"1. [사진 첨부하기] 버튼 클릭
2. 팝업 외 영역 터치 시",OS 업로드 팝업 닫히는지 확인
함께챌린지,상시 챌린지_020,인증하기,  카메라 접근 권한 허용하지 않은 상태,1,"1. [사진 첨부하기] 클릭
2. 사진 촬영 클릭","카메라 접근 권한 허용 팝업이 노출된다.

 - 문구 : ‘Who's MVP’이(가) 카메라에 접근하려고 합니다.
   게시물 작성을 위해 촬영한 사진을 첨부하시려면 승인해주세요.
 - 버튼 : [허용]/[허용 안 함]"
함께챌린지,상시 챌린지_021,인증하기,  카메라 접근 권한 허용하지 않은 상태,2,3. [허용 안 함] 버튼 클릭,팝업 닫히며 인증하기 페이지 유지된다.
함께챌린지,상시 챌린지_022,인증하기,,3,"4. [사진 첨부하기] 클릭
5. 사진 촬영 클릭","아래와 같이 팝업이 노출된다.

 - 문구 : 카메라 접근 권한을 허용해주세요. 
   액세스를 허용하면 사진을 찍고 공유할 수 있습니다. 나중에 시스템 설정에서  이 액세스를 변경할 수 있습니다.
 - 버튼 : [다음에 하기]/[설정하러 가기]"
함께챌린지,상시 챌린지_023,인증하기,  카메라 접근 권한 허용하지 않은 상태,4,"6. [허용 안 함] 버튼 클릭
7. [다음에 하기] 클릭","1. 팝업 닫히며 인증하기 페이지 유지된다.
2. 카메라 접근 불가 확인"
함께챌린지,상시 챌린지_024,인증하기,  카메라 접근 권한 허용하지 않은 상태,5,8. [사진 첨부하기] > 사진 촬영 클릭,카메라 접근 권한 허용 안내 팝업 노출되며 카메라 접근 불가 확인
함께챌린지,상시 챌린지_025,인증하기,  카메라 접근 권한 허용하지 않은 상태,6,9. [설정하러 가기] 클릭,디바이스 설정 > Who's MVP 앱 권한 설정 페이지로 이동된다.
함께챌린지,상시 챌린지_026,인증하기,  카메라 접근 권한 허용하지 않은 상태,7,10. 디바이스 설정에서 카메라 권한 허용하지 않고 앱 복귀,"1. 팝업 닫히며 인증하기 페이지 유지된다.
2. 카메라 접근 불가 확인"
함께챌린지,상시 챌린지_027,인증하기,  카메라 접근 권한 허용하지 않은 상태,8,11. 디바이스 설정에서 카메라 권한 허용 후 앱 복귀,카메라 접근 가능하며 촬영한 사진 업로드 동작 확인
함께챌린지,상시 챌린지_028,인증하기,  카메라 접근 권한 허용하지 않은 상태,9,"1. [사진 첨부하기] 클릭
2. 사진 촬영 클릭
3. [허용] 클릭","1. 카메라 접근 권한 허용되며 카메라 실행된다.
2. 촬영한 사진 업로드 동작 확인"
함께챌린지,상시 챌린지_029,인증하기,  사진 접근 권한 허용하지 않은 상태,1,"1. [사진 첨부하기] 클릭
2. 사진 보관함 클릭","사진 접근 권한 허용 팝업이 노출된다.

 - 문구 : ‘Who's MVP’이(가) 사용자의 사진에 접근하려고 합니다.
   게시물 작성, 프로필 이미지 등록 및 업데이트를 위해 앨범 사용 권한이 필요합니다.
 - 버튼 : [사진 선택..]/[모든 사진에 대한 접근 허용]/[허용 안 함]"
함께챌린지,상시 챌린지_030,인증하기,  사진 접근 권한 허용하지 않은 상태,2,3. [허용 안 함] 버튼 클릭,팝업 닫히며 인증하기 페이지가 유지된다.
함께챌린지,상시 챌린지_031,인증하기,,3,"4. 사진 첨부하기 클릭
5. 사진 보관함 클릭","아래와 같이 팝업이 노출된다.
 
- 문구 : 사진 접근 권한을 허용해주세요.
   액세스를 허용하면 회원님의 라이브러리에  있는 사진을 공유할 수 있습니다.  나중에 시스템 설정에서  이 액세스를 변경할 수 있습니다.
 - 버튼 : [다음에 하기]/[설정하러 가기] "
함께챌린지,상시 챌린지_032,인증하기,  사진 접근 권한 허용하지 않은 상태,4,6. [다음에 하기] 클릭,"1. 팝업 닫히며 인증하기 페이지 유지된다.
2. 사진첩 접근 불가 확인"
함께챌린지,상시 챌린지_033,인증하기,  사진 접근 권한 허용하지 않은 상태,5,7. [사진 첨부하기] > 사진 보관함 클릭,사진 접근 권한 허용 안내 팝업 노출되며 사진첩 접근 불가 확인
함께챌린지,상시 챌린지_034,인증하기,  사진 접근 권한 허용하지 않은 상태,6,8. [설정하러 가기] 클릭,디바이스 설정 > Who's MVP 앱 권한 설정 페이지로 이동된다.
함께챌린지,상시 챌린지_035,인증하기,  사진 접근 권한 허용하지 않은 상태,7,9. 디바이스 설정에서 사진 접근 권한 허용하지 않고 앱 복귀,"1. 팝업 닫히며 인증하기 페이지 유지된다.
2. 사진첩 접근 불가 확인"
함께챌린지,상시 챌린지_036,인증하기,  사진 접근 권한 허용하지 않은 상태,8,10. 디바이스 설정에서 사진 접근 권한 허용 후 앱 복귀,사진첩 접근 가능하며 선택한 이미지 업로드 동작 확인
함께챌린지,상시 챌린지_037,인증하기,  사진 접근 권한 허용하지 않은 상태,9,"1. [사진 첨부하기] 클릭
2. 사진 보관함 클릭
3. [사진 선택..] 클릭",사진 선택 화면 노출되며 선택한 사진만 업로드 가능 확인
함께챌린지,상시 챌린지_038,인증하기,  사진 접근 권한 허용하지 않은 상태,10,"1. [사진 첨부하기] 클릭
2. 사진 보관함 클릭
3. [모든 사진에 대한 접근 허용] 클릭","1. 사진 접근 권한 허용되며 사진첩 노출된다.
2. 선택한 이미지 모두 업로드 가능 확인"
함께챌린지,상시 챌린지_039,인증하기,  카메라 접근 권한 허용 상태,1,"1. [사진 첨부하기] 클릭
2. 사진 촬영 클릭","새로 찍은 이미지 정상 업로드 확인

 - 등록한 이미지 썸네일, X 버튼 노출 확인"
함께챌린지,상시 챌린지_040,인증하기,  사진 접근 권한 허용 상태,2,"1. [사진 첨부하기] 클릭
2. 사진 보관함 클릭","사진첩에서 가져온 이미지 정상 업로드 확인

 - 등록한 이미지 썸네일 , X 버튼 노출 확인"
함께챌린지,상시 챌린지_041,인증하기,,1,"1. 이미지 3장 첨부된 상태
2. 첨부이미지 X 버튼 클릭","업로드된 이미지가 삭제된다.

 - 삭제 후 인증 등록 시 삭제한 이미지 노출되지 않는지 확인"
함께챌린지,상시 챌린지_042,인증하기,,1,"1. 사진 미첨부 상태
2. [등록] 버튼 확인",[등록] 버튼 비활성화되며 등록 불가능한지 확인
함께챌린지,상시 챌린지_043,인증하기,,2,"1. 사진 1개 이상 첨부 상태
2. [등록] 버튼 확인",[등록] 버튼 활성화되며 등록 버튼 클릭 시 인증완료 페이지 이동 확인
함께챌린지,상시 챌린지_044,인증하기,,1,1. 인증완료 페이지 UI 확인,"아래와 같이 노출된다.

 - 타이틀 : 인증 참가 완료되었어요.
 - 문구 : 인증 성공 시 응모 패스를 드려요!
 - 챌린지 썸네일 이미지, 챌린지명
 - 안내 문구 : 
  인증 성공 여부 결과 확인 가능일 : 영업일 기준 1~2일이내
  확인 방법 : 마이 페이지 > 챌린지 인증내역 
 - 버튼 : [확인]"
함께챌린지,상시 챌린지_045,인증하기,,2,"1. 인증완료 페이지 진입 상태
2. [확인] 버튼 클릭","1. 함께챌린지 메인으로 이동된다.
2. 마이페이지 > 챌린지 내역 확인 시 인증한 챌린지 노출 확인"
응모라운지,응모라운지_001,UI 확인,,1,1. 응모라운지 메인 UI 확인,"아래와 같이 노출된다.

 - 타이틀 : 응모라운지
 - 응모라운지/핫딜라운지 탭
 - 나의 보유 응모 패스 {N} 개
 - 전체/참여한 목록 탭
 "
응모라운지,응모라운지_002,새로고침,,2,"1. 응모라운지 메인 진입 상태
2. 스와이프 다운 동작",응모라운지 메인 새로고침 동작 확인
응모라운지,전체 탭_001,목록,  노출중인 응모가 없는 상태,1,"1. 응모라운지 진입
2. 응모라운지 탭
3. 전체 Tab 확인","아래 문구가 노출된다.

 - 진행중인 응모가 없습니다."
응모라운지,전체 탭_002,목록,  노출중인 응모가 있는 상태,2,"1. 응모라운지 진입
2. 응모라운지 탭
3. 전체 Tab 확인","아래와 같이 노출된다.

 - 썸네일 이미지, 타이틀명, 타이틀 설명
 - 딩첨자 수, 경품가/응모가
 - 마감 카운드다운
 - 최대 10개 노출 (스크롤 시 10개씩 추가 노출)
 - 전체 등록된 응모 노출
 - 업데이트 수정 기준 정렬"
응모라운지,전체 탭_003,목록,  응모 마감 시간 직전 응모가 있는 상태,3,"1. 응모라운지 진입
2. 응모라운지 탭
3. 전체 Tab 확인",[TBD] 마감 시간 종료될 경우 마감으로 변경되는지 확인
응모라운지,전체 탭_004,진행중인 응모,,1,"1. 전체 Tab 진입
2. 진행중인 응모 클릭","응모 상세페이지로 이동된다.

 - 헤더 : [<] 뒤로가기, 공유하기 버튼
 - 썸네일 이미지, 타이틀 명, 티켓명
 - 마감 카운드다운 : {HH:MM:SS} 후 마감 , 경품가/응모가 (원)
 - 응모 정보 : 응모기간, 당첨자 발표, 당첨 인원
 - 상세 정보
 - 유의 사항 
: 당첨 내역은 [응모라운지 > 참여된 응모 > 당첨자 발표]에서 확인 가능합니다.
경품 지급과 관련된 일정 및 안내는 당첨자 발표 안내 후, 당첨자에게 별도로 연락드릴 예정입니다.
문자로 발송된 예약번호로 관람일 당일 티켓 수령하여 입장하시면 됩니다.
5만 원을 초과하는 경품에 해당하는 제세공과금 22%는 당첨자 본인 부담입니다.
당사 사정에 따라 해당 이벤트의 내용은 변동될 수 있으며, 사전 안내 없이 종료될 수 있습니다.
회원정보 오기입으로 인한 경품 재발송은 불가하며 당사에서 책임지지 않습니다.
불법적인 방법을 통해 이벤트에 참여한 경우 모든 혜택은 무효처리됩니다.
응모에 필요한 응모패스는 챌린지에 참여하실 경우 획득하실 수 있습니다.
한 번 응모한 응모패스는 취소 및 재발급이 불가합니다.
한 이벤트에 중복 참여가 가능합니다.
 - 버튼 : 응모패스 {N}개로 응모하기 (활성화)"
응모라운지,전체 탭_005,진행중인 응모,  마감 시간 직전의 응모 상세 페이지 진입 상태,1,"1. 상세페이지에서 마감시간까지 대기
2. 응모패스 {N}개로 응모하기 클릭",[응모 마감] 상태로 바뀌며 반응 없음
응모라운지,전체 탭_006,진행중인 응모,  보유중인 응모 패스가 없는 상태,1,"1. 진행중인 응모 상세 페이지
2. [응모패스 {N}개로 응모하기] 버튼 클릭","안내 문구(모달 형태) 노출되며 응모 불가 확인

문구 : 응모 패스가 부족합니다
버튼 : 확인 
"
응모라운지,전체 탭_007,진행중 응모,  보유중인 응모 패스가 없는 상태,2,"1. 진행중인 응모 상세 페이지
2. [응모패스 {N}개로 응모하기] 버튼 클릭
3. [확인] 클릭",안내 문구 사라지며 상세페이지 유지된다.
응모라운지,참여한 탭_001,목록,  참여한 응모가 없는 상태,1,"1. 응모라운지 진입
2. 응모라운지 탭
3. 참여한 Tab 확인","아래 문구가 노출된다.

 - 참여한 응모가 없습니다."
응모라운지,참여한 탭_002,목록,  참여한 응모가 있는 상태,2,"1. 응모라운지 진입
2. 응모라운지 탭
3. 참여한 Tab 확인","아래와 같이 노출된다.

 - 썸네일 이미지, 타이틀명, 티켓명
 - 딩첨자 수, 경품가/응모가 (원)
 - 마감 카운드다운 : {HH:MM:SS} 후 마감
 - 최대 10개 노출 (스크롤 시 10개씩 추가 노출)
 - 마감된 응모도 노출"
응모라운지,참여한 탭_003,마감된 응모,,1,"1. 참여한 Tab 진입
2. 마감된 응모 클릭","응모 상세페이지로 이동된다.

 - 헤더 : [<] 뒤로가기, 공유하기 버튼
 - 썸네일 이미지, 타이틀 명, 티켓명
 - 응모 마감 , 경품가/응모가 (원)
 - 응모 정보 : 응모기간, 당첨자 발표, 당첨 인원
 - 상세 정보
 - 유의 사항 
: 당첨 내역은 [응모라운지>참여된 응모> 당첨자 발표]를 통해 확인하실 수 있습니다.
당첨된 티켓내역은 [마이페이지 > 나의 티켓내역]을 통해 확인하실 수 있습니다.
경품 지급과 관련된 일정과 안내는 당첨되신 회원님께 별도 연락드릴 예정입니다. 
5만원을 초과하는 경품에 당첨되는 경우 해당 경품에 대한 제세공과금은 당첨자 본인이 부담합니다.
당사 사정에 따라 해당 이벤트의 내용이 변동 될 수 있으며, 사전안내없이 종료될 수 있습니다.
당첨된 경품은 타 상품으로 교환 및 환불이 불가합니다,
잘못된 회원정보(연락처)로 인한 경품 발송 안내 불가 및 발송 오류는 당사에서 책임지지 않으며, 재발송이 불가합니다.
불법적인 방법을 통해 이벤트에 참여한 경우 모든 혜택은 무효처리됩니다.
응모에 필요한 응모패스는 챌린지에 참여하실 경우 획득하실수 있습니다. 
한 번 응모한 응모패스는 취소 및 재발급이 불가합니다.
한 이벤트에 중복 참여가 가능합니다.
 - 버튼 : 응모 마감 (비활성화)"
응모라운지,참여한 탭_004,마감된 응모,,2,"1. 참여한 Tab 진입
2. 마감된 응모 클릭
3. [응모 마감] 버튼 클릭",버튼 동작되지 않아야 함
응모라운지,참여한 탭_005,마감된 응모,,1,"1. 참여한 Tab 진입
2. 당첨자 발표한 응모 클릭","응모 상세페이지로 이동된다.

 - 헤더 : [<] 뒤로가기, 공유하기 버튼
 - 썸네일 이미지, 타이틀 명, 티켓명
 - 응모 마감 , 경품가/응모가 (원)
 - 응모 정보 : 응모기간, 당첨자 발표, 당첨 인원
 - 상세 정보
 - 유의 사항 :
 -당첨 내역은 [응모라운지 > 참여된 응모 > 당첨자 발표]에서 확인 가능합니다.
-경품 지급과 관련된 일정 및 안내는 당첨자 발표 안내 후, 당첨자에게 별도로 연락드릴 예정입니다.
-문자로 발송된 예약번호로 관람일 당일 티켓 수령하여 입장하시면 됩니다
.-5만 원을 초과하는 경품에 해당하는 제세공과금 22%는 당첨자 본인 부담입니다.
-당사 사정에 따라 해당 이벤트의 내용은 변동될 수 있으며, 사전 안내 없이 종료될 수 있습니다.
-회원정보 오기입으로 인한 경불 재발송은 불가하며 당사에서 책임지지 않습니다.
-불법적인 방법을 통해 이벤트에 참여한 경우 모든 혜택은 무효처리됩니다.
-응모에 필요한 응모패스는 챌린지에 참여하실 경우 획득하실 수 있습니다.
-한 번 응모한 응모패스는 취소 및 재발급이 불가합니다.
-한 이벤트에 중복 참여가 가능합니다.

 - 버튼 : 당첨자 확인"
응모라운지,참여한 탭_006,마감된 응모,,2,"1. 참여한 Tab 진입
2. 당첨자 발표한 응모 상세 진입
3. [당첨자 확인] 버튼 클릭","밑에서 팝업 올라오는지 확인

 - 당첨자 {NN} 명
 - {당첨자 프로필 명}{휴대 전화 뒷번호 4자리}
 - 10명까지 노출 (스크롤 시 10명씩 추가 노출)"
응모라운지,참여한 탭_007,마감된 응모,,3,"1. 참여한 Tab 진입
2. 당첨자 발표한 응모 상세 진입
3. [당첨자 확인] 버튼 클릭
4. 팝업 외 영역 클릭",팝업 닫히는지 확인
응모라운지,진행중 응모_001,응모하기,  보유중인 응모 패스가 있는 상태,1,"1. 진행중인 응모 상세 페이지
2. [응모패스 {N}개로 응모하기] 버튼 클릭","응모하기 페이지로 이동된다.

 - 타이틀 : 응모하기
 - [<] 뒤로가기 버튼
 - 나의 보유 응모 패스 {N} 개
 - 휴대폰 번호/이메일 입력 항목
 - 전체 동의 / (필수) 서비스 이용약관 / (필수) 개인정보 수집 이용 동의
 - 버튼 : 응모 패스 {N}개로 응모하기"
응모라운지,진행중 응모_002,응모하기,"1. 보유중인 응모 패스가 있는 상태
2. 회원정보에 휴대폰 번호/이메일이 저장된 상태",2,"1. 진행중인 응모 상세 페이지
2. [응모패스 {N}개로 응모하기] 버튼 클릭",응모하기 페이지로 이동되며 휴대폰 번호/이메일 자동 입력되는지 확인
